"nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Happy Treats Box","120.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Treats You Better 2","81.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","The Hello","18.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Banana O-Na-Na","19.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Matcha O-Lava","18.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Feelin' Red","18.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Double Trouble","19.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Choco Fantasea","19.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Blackcurrant","18.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Lemonade","18.000"
"Janji Jiwa & Jiwa Toast - JXTaste","Coffee,Breakfast","4.9","Salted Caramel Macchiato","25.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Blackpepper Miso Chicken + Crispy Nori Chicken","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Chicken Katsu Sambal Matah","33.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Hot & Spicy Beef Teriyaki + Egg Chicken Roll","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Chicken Steak Sambal Matah","33.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Hot & Spicy Chicken Teriyaki + Shrimp Roll","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","PROMO SIMPLE SET CHICKEN TERIYAKI + HOKA HEMAT","64.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","HOKBEN FRIED CHICKEN 9 PCS","182.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Blackpepper Miso Chicken + Crispy Nori Chicken","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Hot & Spicy Beef Teriyaki + Egg Chicken Roll","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Hot & Spicy Chicken Teriyaki + Shrimp Roll","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Chicken Katsu Sambal Matah","33.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Chicken Steak Sambal Matah","33.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Super Bowl Hot & Spicy Chicken Teriyaki","38.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","PROMO SIMPLE SET CHICKEN TERIYAKI + HOKA HEMAT","64.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","HOKBEN FRIED CHICKEN 9 PCS","182.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","PAKET 1 HOKBEN FRIED CHICKEN","44.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","PAKET 2 HOKBEN FRIED CHICKEN","60.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","A LA CARTE HOKBEN FRIED CHICKEN 2 PCS","45.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","A la Carte HokBen Fried Chicken 1 pc","26.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","MINI BOWL E. CHICKEN ROLL","23.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","MINI BOWL E. FRIED","23.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","MINI BOWL CHICKEN TERIYAKI","23.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","MINI BOWL BEEF TERIYAKI","23.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","MINI BOWL BEEF YAKINIKU","23.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Bento Special 4","67.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Bento Special 3","67.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Bento Special 2","67.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Bento Special 1","62.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Paket A","58.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Paket B","52.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Paket C","58.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Paket D","52.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Beef Teriyaki 1","56.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Beef Teriyaki 2","56.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Beef Yakiniku 1","56.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Beef Yakiniku 2","56.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Chicken Teriyaki 1","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Chicken Teriyaki 2","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Chicken Yakiniku 1","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Chicken Yakiniku 2","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kidzu Bento 1","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kidzu Bento 2","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kidzu Bento 3","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kidzu Bento 4","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Hoka Hemat 1","29.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","New Hoka Hemat 2","29.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Hoka Hemat 3","29.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","New Hoka Hemat 4","29.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shrimp Ball (3 pcs)","26.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shrimp Dumpling (3 pcs)","22.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Clear Soup","10.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shirataki Soup","18.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Sukiyaki","64.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Chicken Tofu (2 pcs)","22.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Ocha","9.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Ocha Lychee Tea","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Melon Juice","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Orange Juice","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Tehbotol Kotak Sosro","11.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Milo with Ice","11.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Aqua","10.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","HokBen Sambal Extra Pedas","15.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Nasi HokBen","9.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Salad HokBen","18.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Beef Teriyaki","45.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Beef Yakiniku","45.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Chicken Teriyaki","34.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Chicken Yakiniku","33.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Original Chicken Steak","38.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Hot & Spicy Beef Teriyaki","51.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Hot & Spicy Chicken Teriyaki","39.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Egg Chicken Roll (6 pcs)","35.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Ekkado (5 pcs)","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shrimp Roll (5 pcs)","34.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Chicken Katsu (1 pc)","34.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Tori No teba (2 pcs)","32.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kani Roll (2 pcs)","34.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Tori Ball (5 pcs)","35.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Ebi Furai (4 pcs)","42.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kori Konyaku Chocolate 500 ml","28.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kori Konyaku Strawberry 500 ml","28.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Premium Set Beef Teriyaki","69.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Premium Set Beef Yakiniku","69.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Premium Set Seafood Beef Teriyaki","66.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Premium Set Seafood Beef Yakiniku","66.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Favorite Set Chicken Teriyaki","56.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Favorite Set Chicken Yakiniku","56.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Value Set","35.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Takoyaki 5 pcs","25.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shumay Furai 5 pcs","28.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Chicken Tofu (1 pc)","14.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Tori Pop Corn","24.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Crispy Chicken Karaage","31.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Takoyaki Mentai","45.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Takoyaki Original","43.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Shumay Steam 5 pcs","28.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Es Ogura","15.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Es Sarang burung","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kori Konyaku Chocolate","24.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Kori Konyaku Strawberry","24.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Coklat Puding","22.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Caramel","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Taro","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Mango","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Green Tea","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Red Velvet","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Soft Pudding Bubble Gum","20.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Teriyaki 2 Upgrade Blackpepper Miso Chicken","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Simple Set Teriyaki 1 Upgrade Blackpepper Miso Chicken","44.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Paket Blackpepper Miso Chicken","39.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Blackpepper Miso Chicken A La Carte","33.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Crispy Nori Chicken 4 Pcs","26.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Iced Avocado Coffee 500 ml","45.000"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Iced Avocado Coffee 1 Liter","84.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Iced Coffee 500 ml With Milk & Brown Sugar","39.501"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Iced Coffee 1 Liter With Milk & Brown Sugar","73.500"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Karaage With Sweet Red Sauce","30.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Karaage With Sweet & Sour Sauce","30.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Karaage With Honey Mustard Sauce","30.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","Karaage With Umakara Sauce","30.001"
"HokBen - Stasiun Gambir","Japanese,Rice,Fast Food","4.8","PROMO 2 BENTO SPECIAL 1 + 2 SOSRO + TUMBLER TUPPERWARE","197.005"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur kumplit kuah susu di mangkok","22.800"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur semangka jelly melon nangka","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur melon semangka alpukat nangka kelapa","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar kelapa cincau alpukat ","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah melon buah semangka buah pepaya","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar cincau jelly mutiara kuah susu","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah melon buah naga","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar Lang Kaling jelly nangka","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah pepaya buah nanas","26.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar Lang Kaling alpukat jelly","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler nangka alpukat kelapa jelly kurma","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah naga buah pepaya","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler jelly alpukat kelapa nangka kuah susu","26.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","pemotongan buah pir","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler alpukat kelapa nangka susu korma","26.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak mangga muda kadungdung","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah apel","26.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau alpukat nangka pisang kuah susu kurma","26.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah apel buah mangga","29.700"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak serut mangga muda ukuran gede sambal pedas gula merah","25.200"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur komplit pakek roti di mangkok","23.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","sop buah spesial enam rasa ","26.040"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler spesial kuah susu kental manis di kab","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak serut mangga muda asli","24.300"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah mangga buah pir semangka","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es blewah jelly biji selasih tidak pkek susu di kap","14.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","sop buah kumplit paket kurma kuah naga susu","26.040"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler komplit pakai roti kuah susu kental manis","16.150"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak serut mangga bengkuang nanas ubi","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah melon semangka buah pir","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah naga alpukat kerok","26.970"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau pisang alpukat kuah susu kental manis","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah naga <U+0001F432>","28.800"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak  mangga muda asli sambel pedes gula merah","26.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","alpukat kerok taburan Milo susu kental manis","26.040"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau kuah susu di kab","15.200"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah melon buah pepaya buah semangka","30.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal dapat garam merah sambel pedes gula merah","26.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","alpukat kerok susu kental manis di mangkok","25.110"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler komplit mangga susu kental manis di kab","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah mangga buah naga","30.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu air mangga muda sambel pedes gula merah","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler komplit kuah susu kental manis di mangkok","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah naga pepaya alpukat kerok","30.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal jambu air sambel pedes gula merah","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut sambel pedes gula merah","26.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler alpukat kelapa jelly","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","sop buah taburan keju susu kental manis","25.110"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan mangga pepaya semangka nanas","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu air mangga jambu kristal","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak mangga muda serut jambu kristal serut","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler alpukat kalapa nangka","19.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","sop buah kuah susu kental manis","25.110"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah mangga","30.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan mangga buah pir semangka nanas","32.400"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut mangga muda serut","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau jelly alpukat kuah susu di cup","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","sop buah komplit buah naga susu kental manis","26.040"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan melon pepaya nanas","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak semua buah sambil diaduk gula merah","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serat nanas root 65","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau cappucino di kab Gowa susu kental manis","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan semangka taburan keju susu kental manis","23.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah pepaya nanas semangka <U+0001F349>","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak  buah mangga nanas bengkoang belimbing","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut nanas buah kurma 300ML","52.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es teler dikap komplit kuah susu","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah mangga taburan keju susu kental manis","25.110"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan melon semangka <U+0001F349><U+0001F349>","27.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak semua buah sambel pedes gula merah","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","buah kurma dua paket 300ML","42.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau pakai kelapa rumput laut kuah susu kental manis","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah naga taburan keju susu","23.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah melon <U+0001F348><U+0001F93E>","23.400"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","jambu kristal ,jambu air,mangga , kedondong, apel ","31.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","<U+0001F31F><U+0001F31F>buah kurma<U+0001F31F>satu rasa. 300ML <U+0001F31F><U+0001F31F>","33.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau pakai jelly roti susu kental manis di mangkok","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan mangga taburan keju cokocip susu","25.110"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah pepaya","22.500"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","manga nanas bngkuang timun blimbing apel sambl pedes gula merah","65.700"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","Rujak Jambu krista Serut + kurma  ","42.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es cincau nangka susu kental manis cimangkok","19.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan melon taburan keju susu kental manis","23.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","potongan buah semangka ka","23.400"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak manga nanas bngkoang timun blimbing apel sambl pedes gula merh","63.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur kumplit kuah susu di mangkok","22.800"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur semangka jelly melon nangka","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur melon semangka alpukat nangka kelapa","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar kelapa cincau alpukat ","21.850"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar cincau jelly mutiara kuah susu","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar Lang Kaling jelly nangka","17.100"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur roti tawar Lang Kaling alpukat jelly","20.900"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur komplit pakek roti di mangkok","23.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es blewah jelly biji selasih tidak pkek susu di kap","14.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut sambel pedes gula merah","26.600"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak mangga muda serut jambu kristal serut","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut mangga muda serut","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serat nanas root 65","27.550"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","rujak jambu kristal serut nanas buah kurma 300ML","52.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","buah kurma dua paket 300ML","42.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","<U+0001F31F><U+0001F31F>buah kurma<U+0001F31F>satu rasa. 300ML <U+0001F31F><U+0001F31F>","33.250"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","Rujak Jambu krista Serut + kurma  ","42.750"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es campur belewah roti tawar jelly ","23.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es blewah jelly jeruk nipis di kap","18.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es belewah kelapa pkek susu di mangkok ","25.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es belewah melon kelapa sestrobry jelly pakek susu ","28.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es belewah jelly sestrobery pakek susu di kap","18.000"
"Rujak Buah Sehat Selalu - Gambir","Beverages,Healthy","4.9","es blewah jelly sestrobery pakek susu ","25.000"
